"Lance.code","Date","Lat.I","Lon.I","Lat.F","Lon.F","MY","Year"
"573_3",2010-10-21,-18.3499833333333,-72.1300833333333,-18.3369666666667,-72.2052,2010-10-01,2010
"573_4",2010-10-22,-18.35355,-72.14845,-18.3416,-72.2282,2010-10-01,2010
"573_5",2010-10-23,-18.3498166666667,-72.1556333333333,-18.3363333333333,-72.2263666666667,2010-10-01,2010
"573_6",2010-10-24,-18.3447166666667,-72.1515,-18.33475,-72.2263666666667,2010-10-01,2010
"573_7",2010-10-25,-18.2533833333333,-72.1742666666667,-18.2124166666667,-72.2436,2010-10-01,2010
"573_8",2010-10-26,-18.3452666666667,-72.1577333333333,-18.3401833333333,-72.23135,2010-10-01,2010
"573_9",2010-10-27,-18.347,-72.1557666666667,-18.34805,-72.2299166666667,2010-10-01,2010
"574_1",2010-10-21,-9.43358333333333,-79.86735,-9.41441666666667,-79.9024333333333,2010-10-01,2010
"574_2",2010-10-28,-9.26423333333333,-79.8593833333333,-9.2397,-79.8705166666667,2010-10-01,2010
"574_3",2010-10-29,-9.44276666666667,-79.70045,-9.4239,-79.72285,2010-10-01,2010
"574_4",2010-10-30,-9.53381666666667,-79.87075,-9.49383333333333,-79.9029166666667,2010-10-01,2010
"574_5",2010-10-31,-9.14973333333333,-79.582,-9.12125,-79.6019166666667,2010-10-01,2010
"574_6",2010-11-01,-9.11633333333333,-79.50275,-9.0965,-79.5312166666667,2010-11-01,2010
"574_7",2010-11-02,-9.0835,-79.4167,-9.06986666666667,-79.4393166666667,2010-11-01,2010
"574_8",2010-11-03,-9.06691666666667,-79.8335,-9.0493,-79.8453333333333,2010-11-01,2010
"574_9",2010-11-04,-8.92083333333333,-79.9958333333333,-8.90366666666667,-80.0039666666667,2010-11-01,2010
"575_1",2010-11-09,-8.8728,-79.9856,-8.85528333333333,-80.0141333333333,2010-11-01,2010
"575_2",2010-11-10,-8.65053333333333,-80.3172,-8.6385,-80.3213833333333,2010-11-01,2010
"575_3",2010-11-11,-8.65045,-80.4257,-8.61361666666667,-80.4389166666667,2010-11-01,2010
"575_4",2010-11-12,-8.46688333333333,-80.4738333333333,-8.42348333333333,-80.4953166666667,2010-11-01,2010
"575_5",2010-11-13,-8.3845,-80.4655166666667,-8.35608333333333,-80.48325,2010-11-01,2010
"575_6",2010-11-14,-8.33398333333333,-80.3753,-8.30271666666667,-80.3984333333333,2010-11-01,2010
"575_7",2010-11-15,-8.26916666666667,-80.5791666666667,-8.24061666666667,-80.6049,2010-11-01,2010
"575_8",2010-11-16,-8.13431666666667,-80.4664666666667,-8.10625,-80.4891666666667,2010-11-01,2010
"575_9",2010-11-17,-8.06691666666667,-80.1171833333333,-8.04023333333333,-80.1439,2010-11-01,2010
"576_1",2010-11-23,-8.73366666666667,-80.10085,-8.71773333333333,-80.11355,2010-11-01,2010
"576_2",2010-11-24,-8.63396666666667,-80.06625,-8.6142,-80.0900166666667,2010-11-01,2010
"576_3",2010-11-25,-8.5678,-80.0922,-8.53595,-80.1063333333333,2010-11-01,2010
"576_4",2010-11-26,-8.6672,-80.13425,-8.63036666666667,-80.1537833333333,2010-11-01,2010
"576_5",2010-11-27,-8.62981666666667,-80.16735,-8.58725,-80.1874166666667,2010-11-01,2010
"577_1",2010-11-22,-18.3414,-72.1220333333333,-18.29795,-72.2128166666667,2010-11-01,2010
"577_2",2010-11-23,-18.3501166666667,-72.3982666666667,-18.3132166666667,-72.5091833333333,2010-11-01,2010
"577_3",2010-11-24,-18.3411333333333,-72.5046333333333,-18.33485,-72.6225,2010-11-01,2010
"577_4",2010-11-25,-18.3468166666667,-72.5169333333333,-18.3327,-72.62935,2010-11-01,2010
"577_5",2010-11-26,-18.2929,-72.51115,-18.2531166666667,-72.6157166666667,2010-11-01,2010
"577_6",2010-11-27,-18.26625,-72.4702833333333,-18.2555166666667,-72.57725,2010-11-01,2010
"577_7",2010-11-28,-18.2234333333333,-72.3347333333333,-18.2060333333333,-72.3228333333333,2010-11-01,2010
"578_1",2010-12-03,-9.20068333333333,-79.8673166666667,-9.17835,-79.8963333333333,2010-12-01,2010
"578_2",2010-12-04,-8.73413333333333,-80.0340166666667,-8.71826666666667,-80.04625,2010-12-01,2010
"578_3",2010-12-05,-8.6687,-79.6004166666667,-8.64731666666667,-79.6076,2010-12-01,2010
"578_4",2010-12-06,-8.56741666666667,-79.6501666666667,-8.5383,-79.6584,2010-12-01,2010
"578_5",2010-12-07,-8.60041666666667,-80.0005166666667,-8.58291666666667,-80.0166833333333,2010-12-01,2010
"578_6",2010-12-08,-8.33291666666667,-80.1756333333333,-8.30398333333333,-80.1870333333333,2010-12-01,2010
"578_7",2010-12-09,-8.13355,-80.4003833333333,-8.10715,-80.4232666666667,2010-12-01,2010
"579_1",2010-12-14,-8.92626666666667,-79.8088666666667,-8.90783333333333,-79.8288666666667,2010-12-01,2010
"579_2",2010-12-15,-9.36691666666667,-80.1004,-9.34908333333333,-80.1223666666667,2010-12-01,2010
"579_3",2010-12-16,-9.80018333333333,-79.8426,-9.77953333333333,-79.8726333333333,2010-12-01,2010
"579_4",2010-12-17,-9.80055,-79.8667833333333,-9.77785,-79.8981666666667,2010-12-01,2010
"579_5",2010-12-18,-9.85093333333333,-79.9085,-9.83805,-79.91255,2010-12-01,2010
"579_6",2010-12-19,-9.76741666666667,-80.33365,-9.72721666666667,-80.3586166666667,2010-12-01,2010
"580_1",2010-12-06,-18.3504666666667,-72.39245,-18.3182,-72.5137166666667,2010-12-01,2010
"580_2",2010-12-07,-18.2464,-72.4038666666667,-18.2170666666667,-72.5326,2010-12-01,2010
"580_3",2010-12-08,-18.2281666666667,-72.4126833333333,-18.1710166666667,-72.52285,2010-12-01,2010
"580_4",2010-12-09,-18.35115,-72.4791,-18.332,-72.5996666666667,2010-12-01,2010
"580_5",2010-12-10,-18.3469833333333,-72.4927,-18.3041833333333,-72.6053,2010-12-01,2010
"580_6",2010-12-11,-18.33205,-72.5266333333333,-18.2971666666667,-72.6506,2010-12-01,2010
"580_7",2010-12-12,-18.2997166666667,-72.5907,-18.2501833333333,-72.71835,2010-12-01,2010
"580_8",2010-12-13,-18.2799166666667,-72.5405333333333,-18.2531166666667,-72.6714833333333,2010-12-01,2010
"581_1",2010-12-26,-7.9344,-80.3180166666667,-7.90995,-80.3412166666667,2010-12-01,2010
"581_2",2010-12-27,-7.86655,-80.7252166666667,-7.83265,-80.75205,2010-12-01,2010
"581_3",2010-12-28,-7.73353333333333,-80.8425,-7.70671666666667,-80.8754833333333,2010-12-01,2010
"581_4",2010-12-29,-7.66791666666667,-81.0830666666667,-7.64501666666667,-81.1151333333333,2010-12-01,2010
"581_5",2010-12-30,-7.58303333333333,-81.2130166666667,-7.56641666666667,-81.2446666666667,2010-12-01,2010
"582_1",2011-01-09,-9.41778333333333,-79.1960833333333,-9.391,-79.2098333333333,2011-01-01,2011
"582_2",2011-01-11,-8.55066666666667,-80.1025,-8.5418,-80.1102,2011-01-01,2011
"582_3",2011-01-11,-7.92496666666667,-80.68415,-7.90133333333333,-80.7151,2011-01-01,2011
"582_4",2011-01-12,-7.96253333333333,-80.6666333333333,-7.93146666666667,-80.6858333333333,2011-01-01,2011
"582_5",2011-01-13,-8.05058333333333,-80.78415,-8.01636666666667,-80.8086,2011-01-01,2011
"582_6",2011-01-14,-8.12488333333333,-80.9419166666667,-8.09228333333333,-80.9807166666667,2011-01-01,2011
"582_7",2011-01-15,-7.83716666666667,-80.60435,-7.80391666666667,-80.62165,2011-01-01,2011
"583_1",2011-01-21,-8.97541666666667,-79.4334166666667,-8.94333333333333,-79.4465166666667,2011-01-01,2011
"583_2",2011-01-22,-8.86746666666667,-79.5588,-8.84555,-79.5949,2011-01-01,2011
"583_3",2011-01-23,-8.93438333333333,-79.6586833333333,-8.9247,-79.6708166666667,2011-01-01,2011
"583_4",2011-01-24,-8.93425,-79.7002833333333,-8.90196666666667,-79.7049,2011-01-01,2011
"586_1",2007-12-11,-7.245,-81.0583333333333,NA,NA,2007-12-01,2007
"586_2",2007-12-12,-7.16833333333333,-81.0416666666667,NA,NA,2007-12-01,2007
"586_3",2007-12-12,-7.125,-81.0483333333333,NA,NA,2007-12-01,2007
"586_4",2007-12-12,-7.11,-81.0383333333333,NA,NA,2007-12-01,2007
"587_1",2008-02-07,-12.6483333333333,-77.3616666666667,NA,NA,2008-02-01,2008
"587_2",2008-02-07,-12.6933333333333,-77.345,NA,NA,2008-02-01,2008
"587_3",2008-02-07,-12.6983333333333,-77.345,NA,NA,2008-02-01,2008
"587_4",2008-02-08,-13.3783333333333,-77.1516666666667,NA,NA,2008-02-01,2008
"589_1",2011-01-30,-9.15073333333333,-79.4338833333333,-9.13983333333333,-79.4569833333333,2011-01-01,2011
"589_2",2011-01-31,-9.1003,-79.4006,-9.08458333333333,-79.4122666666667,2011-01-01,2011
"589_3",2011-02-01,-9.07546666666667,-79.43415,-9.05266666666667,-79.4598333333333,2011-02-01,2011
"589_4",2011-02-02,-9.0498,-79.3340666666667,-9.02383333333333,-79.3442833333333,2011-02-01,2011
"589_5",2011-02-03,-9.10045,-79.5626,-9.08255,-79.5687666666667,2011-02-01,2011
"589_6",2011-02-04,-8.56701666666667,-79.4672333333333,-8.54348333333333,-79.4982,2011-02-01,2011
"590_1",2011-01-15,-6.31731666666667,-81.49395,-6.32456666666667,-81.48875,2011-01-01,2011
"590_2",2011-01-15,-6.3246,-81.4887166666667,-6.3372,-81.4913666666667,2011-01-01,2011
"591_1",2011-01-17,-6.00955,-81.48075,-6.02513333333333,-81.48025,2011-01-01,2011
"591_2",2011-01-17,-6.01991666666667,-81.4753,-6.03195,-81.4730666666667,2011-01-01,2011
"592_1",2011-01-18,-6.01023333333333,-81.4864333333333,-6.02408333333333,-81.4827666666667,2011-01-01,2011
"592_2",2011-01-18,-6.02671666666667,-81.4856666666667,-6.03906666666667,-81.5038333333333,2011-01-01,2011
"593_1",2011-01-21,NA,NA,NA,NA,2011-01-01,2011
"594_1",2011-01-26,-6.01296666666667,-81.4693,-6.03021666666667,-81.4680166666667,2011-01-01,2011
"594_2",2011-01-26,-6.0314,-81.46985,-6.04286666666667,-81.4698333333333,2011-01-01,2011
"595_1",2011-02-07,-6.13338333333333,-81.4814,-6.14901666666667,-81.48105,2011-02-01,2011
"595_2",2011-02-07,-6.15068333333333,-81.4748833333333,-6.16148333333333,-81.4751,2011-02-01,2011
"596_1",2011-02-08,-6.38011666666667,-81.651,-6.39415,-81.64165,2011-02-01,2011
"596_2",2011-02-08,-6.38596666666667,-81.6572833333333,-6.3795,-81.6521,2011-02-01,2011
"596_3",2011-02-09,-6.39556666666667,-81.59715,-6.3982,-81.3982,2011-02-01,2011
"596_4",2011-02-09,-6.40188333333333,-81.5791833333333,-6.40121666666667,-81.5704666666667,2011-02-01,2011
"597_1",2011-02-10,-6.39745,-81.5940666666667,-6.40083333333333,-81.5781166666667,2011-02-01,2011
"597_2",2011-02-10,-6.40183333333333,-81.57645,-6.39886666666667,-81.5676166666667,2011-02-01,2011
"598_1",2011-02-13,NA,NA,NA,NA,2011-02-01,2011
"598_2",2011-02-13,NA,NA,NA,NA,2011-02-01,2011
"599_1",2007-07-12,NA,NA,NA,NA,2007-07-01,2007
"599_2",2007-07-13,NA,NA,NA,NA,2007-07-01,2007
"599_3",2007-07-14,NA,NA,NA,NA,2007-07-01,2007
"600_1",2011-03-03,-6.37128333333333,-81.64595,-6.38378333333333,-81.649,2011-03-01,2011
"600_2",2011-03-03,-6.37625,-81.63555,-6.37008333333333,-81.6429333333333,2011-03-01,2011
"600_3",2011-03-04,-6.3682,-81.6483,-6.37946666666667,-81.6546833333333,2011-03-01,2011
"600_4",2011-03-04,-6.38371666666667,-81.6582666666667,-6.3846,-81.6501666666667,2011-03-01,2011
"600_5",2011-03-05,-6.36196666666667,-81.0200666666667,-6.37468333333333,-81.0162833333333,2011-03-01,2011
"600_6",2011-03-05,-6.36201666666667,-81.0269333333333,-6.36793333333333,-81.0209333333333,2011-03-01,2011
"600_7",2011-03-06,-6.36505,-81.02685,-6.37451666666667,-81.01665,2011-03-01,2011
"600_8",2011-03-06,-6.3682,-81.0160333333333,-6.37485,-81.0104833333333,2011-03-01,2011
"601_1",2011-03-15,-6.14671666666667,-81.4748166666667,-6.15795,-81.4736,2011-03-01,2011
"601_2",2011-03-15,-6.13525,-81.4762833333333,-6.14301666666667,-81.47455,2011-03-01,2011
"601_3",2011-03-16,-6.15868333333333,-81.47665,-6.1672,-81.4763333333333,2011-03-01,2011
"601_4",2011-03-16,-6.17096666666667,-81.4753,-6.17335,-81.4697,2011-03-01,2011
"601_5",2011-03-17,-6.18651666666667,-81.4756166666667,-6.1816,-81.47635,2011-03-01,2011
"601_6",2011-03-17,-6.17423333333333,-81.4747,-6.1857,-81.4756833333333,2011-03-01,2011
"602_1",2011-03-02,-7.31008333333333,-80.8339666666667,-7.289,-80.8507666666667,2011-03-01,2011
"602_2",2011-03-03,-7.09191666666667,-80.9211666666667,-7.0768,-80.93605,2011-03-01,2011
"602_3",2011-03-04,-7.05418333333333,-80.8337,-7.03188333333333,-80.8444333333333,2011-03-01,2011
"602_4",2011-03-05,-6.82335,-81.0154166666667,-6.79996666666667,-81.0286333333333,2011-03-01,2011
"602_5",2011-03-06,-6.71691666666667,-80.80835,-6.69198333333333,-80.8233166666667,2011-03-01,2011
"602_6",2011-03-07,-7.3695,-80.3928,-7.3362,-80.4130333333333,2011-03-01,2011
"603_1",2011-03-16,-9.2357,-79.5003166666667,-9.2181,-79.51475,2011-03-01,2011
"603_2",2011-03-17,-9.53375,-79.4669166666667,-9.51423333333333,-79.4722333333333,2011-03-01,2011
"603_3",2011-03-18,-9.76713333333333,-79.34225,-9.73483333333333,-79.36625,2011-03-01,2011
"603_4",2011-03-19,-9.79165,-79.2428333333333,-9.77723333333333,-79.2738333333333,2011-03-01,2011
"603_5",2011-03-20,-9.7745,-79.13355,-9.75606666666667,-79.1372833333333,2011-03-01,2011
"603_6",2011-03-21,-9.6673,-79.0711833333333,-9.6413,-79.0783,2011-03-01,2011
"604_1",2011-03-28,-8.36706666666667,-79.60055,-8.85153333333333,-79.62065,2011-03-01,2011
"604_2",2011-03-29,-8.8092,-79.5923666666667,-8.78716666666667,-79.60425,2011-03-01,2011
"604_3",2011-03-30,-8.73391666666667,-79.6003,-8.7169,-79.61585,2011-03-01,2011
"604_4",2011-03-31,-8.57076666666667,-79.5668166666667,-8.54705,-79.5831,2011-03-01,2011
"604_5",2011-04-01,-8.50085,-79.6350166666667,-8.48518333333333,-79.6498833333333,2011-04-01,2011
"605_1",2011-04-06,-9.43345,-79.63365,-9.4131,-79.6385666666667,2011-04-01,2011
"605_2",2011-04-07,-9.86725,-79.8384666666667,-9.853,-79.8556333333333,2011-04-01,2011
"605_3",2011-04-08,-9.76695,-79.8014333333333,-9.74726666666667,-79.8144166666667,2011-04-01,2011
"605_4",2011-04-09,-9.7019,-79.8337666666667,-9.68033333333333,-79.8452,2011-04-01,2011
"605_5",2011-04-10,-9.7251,-79.8002,-9.70576666666667,-79.81025,2011-04-01,2011
"605_6",2011-04-11,-9.66976666666667,-79.63345,-9.66438333333333,-79.6397,2011-04-01,2011
"605_7",2011-04-12,-9.76686666666667,-79.5343166666667,-9.76233333333333,-79.53985,2011-04-01,2011
"606_1",2011-04-16,-8.25083333333333,-80.2675333333333,-8.2515,-80.2807333333333,2011-04-01,2011
"606_2",2011-04-17,-8.42545,-80.2498,-8.43798333333333,-80.2499666666667,2011-04-01,2011
"606_3",2011-04-18,-8.91678333333333,-79.8002666666667,-8.89961666666667,-79.8021666666667,2011-04-01,2011
"606_4",2011-04-19,-8.95861666666667,-79.6669333333333,-8.93533333333333,-79.6650833333333,2011-04-01,2011
"606_5",2011-04-20,-8.99991666666667,-79.5836833333333,-8.97731666666667,-79.5991666666667,2011-04-01,2011
"606_6",2011-04-21,-9.16675,-79.51705,-9.13778333333333,-79.5066333333333,2011-04-01,2011
"606_7",2011-04-22,-9.13355,-79.3752833333333,-9.09916666666667,-79.3738666666667,2011-04-01,2011
"607_1",2011-04-26,-5.9729,-81.50865,-5.98258333333333,-81.5026166666667,2011-04-01,2011
"607_2",2011-04-26,-5.97238333333333,-81.5030166666667,-5.98076666666667,-81.5010666666667,2011-04-01,2011
"607_3",2011-04-27,-5.90655,-81.5492166666667,-5.93283333333333,-81.5465,2011-04-01,2011
"607_4",2011-04-27,-5.89333333333333,-81.5479333333333,-5.9047,-81.54635,2011-04-01,2011
"607_5",2011-04-28,-5.87893333333333,-81.5482166666667,-5.8871,-81.5417166666667,2011-04-01,2011
"607_6",2011-04-28,-5.88795,-81.5443333333333,-5.89498333333333,-81.5440333333333,2011-04-01,2011
"608_1",2011-04-30,-9.0837,-79.2004333333333,-9.04065,-79.2141333333333,2011-04-01,2011
"608_2",2011-05-01,-9.05015,-79.6008666666667,-9.01985,-79.6424166666667,2011-05-01,2011
"608_3",2011-05-02,-9.36916666666667,-79.8260333333333,-9.36263333333333,-79.8349,2011-05-01,2011
"608_4",2011-05-03,-9.59608333333333,-79.4835666666667,-9.55786666666667,-79.4963333333333,2011-05-01,2011
"608_5",2011-05-04,-9.63388333333333,-79.4336333333333,-9.59688333333333,-79.44465,2011-05-01,2011
"608_6",2011-05-05,-9.73191666666667,-79.4834666666667,-9.71636666666667,-79.4864666666667,2011-05-01,2011
"609_1",2011-05-13,-7.83386666666667,-79.8167,-7.78676666666667,-79.83305,2011-05-01,2011
"609_2",2011-05-14,-7.68383333333333,-80.2926833333333,-7.63335,-80.31585,2011-05-01,2011
"609_3",2011-05-15,-7.61066666666667,-80.32605,-7.56761666666667,-80.3553,2011-05-01,2011
"609_4",2011-05-16,-7.80203333333333,-80.1841666666667,-7.76098333333333,-80.2023833333333,2011-05-01,2011
"609_5",2011-05-17,-8.03508333333333,-80.06885,-7.98925,-80.0621166666667,2011-05-01,2011
"609_6",2011-05-18,-8.16786666666667,-80.0170666666667,-8.13183333333333,-79.9810166666667,2011-05-01,2011
"609_7",2011-05-19,-8.21685,-79.2666833333333,-8.19168333333333,-79.2700833333333,2011-05-01,2011
"610_1",2011-05-25,-8.64185,-79.3634166666667,-8.61093333333333,-79.3623333333333,2011-05-01,2011
"610_2",2011-05-26,-8.88385,-79.85975,-8.87713333333333,-79.8716,2011-05-01,2011
"610_3",2011-05-28,-9.8019,-79.2510833333333,-9.80241666666667,-79.2726666666667,2011-05-01,2011
"610_4",2011-05-28,-10.0009166666667,-79.1670333333333,-10.0011166666667,-79.1961166666667,2011-05-01,2011
"610_5",2011-05-29,-10.16725,-79.0671666666667,-10.1648166666667,-79.0989,2011-05-01,2011
"610_6",2011-05-30,-10.4008,-79.0009166666667,-10.4007666666667,-79.0173166666667,2011-05-01,2011
"611_1",2011-06-07,-7.83365,-79.5667833333333,-7.7907,-79.581,2011-06-01,2011
"611_2",2011-06-09,-7.692,-79.8418833333333,-7.66146666666667,-79.8592833333333,2011-06-01,2011
"611_3",2011-06-10,-7.9017,-79.9585833333333,-7.84546666666667,-80.0190333333333,2011-06-01,2011
"611_4",2011-06-11,-7.85186666666667,-80.2767166666667,-7.97221666666667,-80.3686666666667,2011-06-01,2011
"611_5",2011-06-12,-8.06868333333333,-79.7342,-8.0398,-79.7448666666667,2011-06-01,2011
"611_6",2011-06-13,-8.00435,-79.7335666666667,-7.97053333333333,-79.7533666666667,2011-06-01,2011
"611_7",2011-06-14,-8.03365,-79.60875,-8.00823333333333,-79.6297833333333,2011-06-01,2011
"611_8",2011-06-15,-8.20033333333333,-79.4339166666667,-8.17491666666667,-79.4541833333333,2011-06-01,2011
"612_1",2011-06-27,-8.43388333333333,-79.7510166666667,-8.40593333333333,-79.79515,2011-06-01,2011
"613_1",2011-07-07,-7.9072,-79.3467,-7.88515,-79.3650166666667,2011-07-01,2011
"614_1",2011-07-18,-6.3255,-81.4844333333333,-6.33648333333333,-81.4885166666667,2011-07-01,2011
"614_2",2011-07-18,-6.3216,-81.4806666666667,-6.32321666666667,-81.4847,2011-07-01,2011
"614_3",2011-07-19,-5.99158333333333,-81.4941333333333,-6.00343333333333,-81.491,2011-07-01,2011
"614_4",2011-07-19,-6.00443333333333,-81.4877,-6.01251666666667,-81.4832,2011-07-01,2011
"614_5",2011-07-20,-5.98625,-81.55885,-5.99883333333333,-81.5543666666667,2011-07-01,2011
"614_6",2011-07-20,-5.97891666666667,-81.5648833333333,-5.98465,-81.5596166666667,2011-07-01,2011
"615_1",2011-07-22,-18.3999833333333,-73.0057666666667,-18.3136833333333,-73.1434333333333,2011-07-01,2011
"615_2",2011-07-23,-18.40325,-73.0035166666667,-18.3172166666667,-73.14535,2011-07-01,2011
"615_3",2011-07-24,-18.3799333333333,-73.0929166666667,-18.3099666666667,-73.2424166666667,2011-07-01,2011
"615_4",2011-07-25,-18.3236,-73.0912833333333,-18.2179666666667,-73.2238666666667,2011-07-01,2011
"615_5",2011-07-26,-18.2636,-73.1353333333333,-18.16645,-73.2672166666667,2011-07-01,2011
"615_6",2011-07-27,-18.2150833333333,-73.1523333333333,-18.1286166666667,-73.29285,2011-07-01,2011
"615_7",2011-07-28,-18.0576833333333,-73.0352166666667,-17.9750166666667,-73.17195,2011-07-01,2011
"616_1",2011-07-22,-9.85116666666667,-79.2001666666667,-9.83303333333333,-79.2108833333333,2011-07-01,2011
"616_2",2011-08-03,-10.0184333333333,-78.8344333333333,-10.0058666666667,-78.85075,2011-08-01,2011
"616_3",2011-08-04,-10.1180166666667,-78.7669,-10.0801833333333,-78.7907333333333,2011-08-01,2011
"616_4",2011-08-05,-10.2006833333333,-78.9173,-10.1720833333333,-78.9378,2011-08-01,2011
"616_5",2011-08-06,-10.1703666666667,-79.3842166666667,-10.1385166666667,-79.4010666666667,2011-08-01,2011
"616_6",2011-08-07,-10.1336833333333,-79.5510833333333,-10.1099,-79.5849,2011-08-01,2011
"616_7",2011-08-08,-9.83693333333333,-79.8327333333333,-9.81313333333333,-79.8438,2011-08-01,2011
"616_8",2011-08-09,-9.78425,-79.85875,-9.7647,-79.8583666666667,2011-08-01,2011
"617_1",2011-08-22,-6.38471666666667,-81.6522166666667,-6.387,-81.6551,2011-08-01,2011
"617_2",2011-08-22,-6.3822,-81.6482,-6.38333333333333,-81.6333333333333,2011-08-01,2011
"617_3",2011-08-23,-6.40741666666667,-81.5800833333333,-6.4079,-81.5744333333333,2011-08-01,2011
"617_4",2011-08-23,-6.40573333333333,-81.5867833333333,-6.40808333333333,-81.58045,2011-08-01,2011
"618_1",2011-08-18,-9.05241666666667,-79.90055,-9.01535,-79.9217833333333,2011-08-01,2011
"618_2",2011-08-19,-9.11686666666667,-80.2342666666667,-9.08588333333333,-80.2554833333333,2011-08-01,2011
